,1,2,3,4,5,6,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
3005,-0.0018832391713746732,-0.0018759379689844424,-0.0018905974287873883,-0.0009425070688029447,86706.0,0,-0.0008796973270364106,-1.0,0.0018832391713746732,1.0018832391713746,0.0018832391713746732,1,-1.0,0.0018832391713746732,1.0018832391713746,0.0018832391713746732,1.0,-1.0,0.0018832391713746732,1.0018832391713746,0.0018832391713746732,1.0,-1.0,0.0018832391713746732,1.0018832391713746,0.0018832391713746732,1.0,-1.0,0.0018832391713746732,1.0018832391713746,0.0018832391713746732,1.0,1,1,1,1,1
3006,0.0,0.0,0.0,0.003584905660377169,106846.0,1,0.00038152208435349166,1.0,0.0,1.0018832391713746,0.0018832391713746732,0,1.0,0.0,1.0018832391713746,0.0018832391713746732,0.0,1.0,0.0,1.0018832391713746,0.0018832391713746732,0.0,0.0,0.0,1.0018832391713746,0.0018832391713746732,,0.0,0.0,1.0018832391713746,0.0018832391713746732,,1,1,1,1,1
3007,0.00716981132075456,0.0071419621601303,0.0071978785200150774,0.0013787052704143932,88411.0,2,-0.00016876489098649472,-1.0,-0.00716981132075456,0.9946999253810894,-0.005286572149379887,0,-1.0,-0.00716981132075456,0.9946999253810894,-0.005286572149379887,0.0,0.0,0.0,1.0018832391713746,0.0018832391713746732,,0.0,0.0,1.0018832391713746,0.0018832391713746732,,0.0,0.0,1.0018832391713746,0.0018832391713746732,,1,1,1,0,0
3008,-0.004371175221680956,-0.00435431699427713,-0.00438816449348034,0.004380749734025802,103312.0,3,0.00029590234044007957,1.0,-0.004371175221680956,0.9903519177142557,-0.009657747371060843,0,1.0,-0.004371175221680956,0.9903519177142557,-0.009657747371060843,0.0,1.0,-0.004371175221680956,0.9975038319812912,-0.002487936050306283,0.0,0.0,-0.0,1.0018832391713746,0.0018832391713746732,,0.0,-0.0,1.0018832391713746,0.0018832391713746732,,1,1,1,0,0
3009,0.013171098845960794,0.013120079970011078,0.013222516055912292,0.009159449186865176,102855.0,4,-0.0008896320359781384,-1.0,-0.013171098845960794,0.9773078947137543,-0.022828846217021637,0,-1.0,-0.013171098845960794,0.9773078947137543,-0.022828846217021637,0.0,-1.0,-0.013171098845960794,0.984365610411041,-0.015659034896267077,0.0,-1.0,-0.013171098845960794,0.988687335996137,-0.01128785967458612,0.0,-1.0,-0.013171098845960794,0.988687335996137,-0.01128785967458612,0.0,1,1,1,1,1
3010,0.005199950476661996,0.0051800690675876115,0.005219985085756829,0.0011113855272906203,101578.0,0,0.0006126548978500068,1.0,0.005199950476661996,0.9823898473667166,-0.01762889574035964,1,1.0,0.005199950476661996,0.9823898473667166,-0.01762889574035964,1.0,1.0,0.005199950476661996,0.9894842628361076,-0.01045908441960508,1.0,1.0,0.005199950476661996,0.9938284611802198,-0.006087909197924124,1.0,0.0,0.0,0.988687335996137,-0.01128785967458612,,1,1,1,1,1
3011,-0.002956029067619159,-0.0029447852760735582,-0.0029673590504450953,-0.006044159368446933,114488.0,1,-0.0003203668165951967,-1.0,0.002956029067619159,0.9852938203112666,-0.014672866672740481,1,-1.0,0.002956029067619159,0.9852938203112666,-0.014672866672740481,1.0,-1.0,0.002956029067619159,0.9924092070790028,-0.007503055351985921,1.0,0.0,-0.0,0.9938284611802198,-0.006087909197924124,,0.0,-0.0,0.988687335996137,-0.01128785967458612,,1,1,1,1,0
3012,-0.00914144533662753,-0.00910657149889238,-0.009176587301587213,-0.006142963514519706,89956.0,2,-6.46092594251968e-05,-1.0,0.00914144533662753,0.994300829910159,-0.005531421336112952,1,0.0,-0.0,0.9852938203112666,-0.014672866672740481,,0.0,-0.0,0.9924092070790028,-0.007503055351985921,,0.0,-0.0,0.9938284611802198,-0.006087909197924124,,0.0,-0.0,0.988687335996137,-0.01128785967458612,,0,1,1,0,0
3013,-0.0031168183518265336,-0.0031048186785892495,-0.0031289111389237734,0.0010613722919396995,99230.0,3,-0.00028087059035897255,-1.0,0.0031168183518265336,0.9973998849840594,-0.002414602984286418,1,-1.0,0.0031168183518265336,0.9883648021723541,-0.011556048320913948,1.0,-1.0,0.0031168183518265336,0.9955023663081484,-0.0043862370001593876,1.0,0.0,-0.0,0.9938284611802198,-0.006087909197924124,,0.0,-0.0,0.988687335996137,-0.01128785967458612,,0,1,1,0,0
3014,0.005252626313156483,0.005232340849632422,0.005273069679849307,0.005550704752401048,90792.0,4,-0.0004200660332571715,-1.0,-0.005252626313156483,0.9921609161034529,-0.007667229297442901,0,-1.0,-0.005252626313156483,0.9831732912054659,-0.01680867463407043,0.0,-1.0,-0.005252626313156483,0.9902733643840687,-0.00963886331331587,0.0,-1.0,-0.005252626313156483,0.9886082516542608,-0.011340535511080607,0.0,0.0,0.0,0.988687335996137,-0.01128785967458612,,0,0,0,1,0
3015,0.005847225678029311,0.005824761432643433,0.005869863869114589,0.005396018110773504,91493.0,0,0.00020105225848965347,1.0,0.005847225678029311,0.9979623048888301,-0.0018200036194135905,1,1.0,0.005847225678029311,0.9889221273197552,-0.01096144895604112,1.0,0.0,0.0,0.9902733643840687,-0.00963886331331587,,0.0,0.0,0.9886082516542608,-0.011340535511080607,,0.0,0.0,0.988687335996137,-0.01128785967458612,,1,1,1,1,0
3016,0.0049474335188621765,0.00492853622474132,0.004966476285075849,-0.002590993214065418,121385.0,1,-0.00024639334878884256,-1.0,-0.0049474335188621765,0.9930249527310622,-0.006767437138275767,0,-1.0,-0.0049474335188621765,0.9840295008395089,-0.015908882474903296,0.0,-1.0,-0.0049474335188621765,0.9853740527482785,-0.014586296832178047,0.0,0.0,0.0,0.9886082516542608,-0.011340535511080607,,0.0,0.0,0.988687335996137,-0.01128785967458612,,1,1,1,0,0
3017,-0.010092307692307623,-0.010053948013732161,-0.010130961205831457,-0.004205838693716046,101720.0,2,0.000178112939465791,1.0,-0.010092307692307623,0.9830030393619611,-0.01685974483058339,0,1.0,-0.010092307692307623,0.9740983723387288,-0.02600119016721092,0.0,0.0,-0.0,0.9853740527482785,-0.014586296832178047,,0.0,-0.0,0.9886082516542608,-0.011340535511080607,,0.0,-0.0,0.988687335996137,-0.01128785967458612,,1,1,1,0,0
3018,0.0017406440382941035,0.0017339608620261515,0.0017473789316024835,-0.0021739130434781373,102063.0,3,-0.00031712205964140594,-1.0,-0.0017406440382941035,0.9812919809818708,-0.018600388868877493,0,-1.0,-0.0017406440382941035,0.9724028138142053,-0.027741834205505023,0.0,-1.0,-0.0017406440382941035,0.9836588672778726,-0.01632694087047215,0.0,0.0,0.0,0.9886082516542608,-0.011340535511080607,,0.0,0.0,0.988687335996137,-0.01128785967458612,,1,1,1,0,0
