,1,2,3,4,5,6,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
4151,-0.005153163469796773,-0.005130397605814352,-0.005176132278936096,-0.0012916188289322506,99231.0,1,0.0003511510731186718,1.0,-0.005153163469796773,1.1025407435416925,0.11718167873171836,0,1.0,-0.005153163469796773,1.0872339654832526,0.10117426063416657,0.0,1.0,-0.005153163469796773,1.072945637912492,0.08555782194054029,0.0,1.0,-0.005153163469796773,1.1415918673663783,0.14355735257058932,0.0,0.0,-0.0,1.0217434806521417,0.025143866284519145,,0,0,0,0,0
4152,0.0025899280575540917,0.0025784271594326835,0.0026015320132968256,0.0015806868802989982,83455.0,2,0.00032222119625657797,1.0,0.0025899280575540917,1.1053962447479877,0.11977160678927246,1,1.0,0.0025899280575540917,1.0900498232355835,0.10376418869172066,1.0,1.0,0.0025899280575540917,1.0757244899243519,0.08814774999809438,1.0,1.0,0.0025899280575540917,1.1445485081739462,0.14614728062814342,1.0,0.0,0.0,1.0217434806521417,0.025143866284519145,,0,0,0,0,0
4153,0.0005740528128588274,0.0005715102157453078,0.0005766181346404942,0.00043041606886662365,94688.0,3,0.0004740557342302054,1.0,0.0005740528128588274,1.1060308005716089,0.12034565960213128,1,1.0,0.0005740528128588274,1.090675569402768,0.10433824150457949,1.0,1.0,0.0005740528128588274,1.076342012593654,0.08872180281095321,1.0,1.0,0.0005740528128588274,1.1452055394645169,0.14672133344100224,1.0,0.0,0.0,1.0217434806521417,0.025143866284519145,,0,0,0,0,0
4154,0.0002868617326448053,0.00028559188919041745,0.0002881429188876794,0.002151154452889603,97451.0,4,0.0003570243716239929,1.0,0.0002868617326448053,1.1063480784834194,0.12063252133477609,1,1.0,0.0002868617326448053,1.0909884424863603,0.10462510323722429,1.0,1.0,0.0002868617326448053,1.076650773928305,0.08900866454359802,1.0,1.0,0.0002868617326448053,1.145534055109802,0.14700819517364705,1.0,0.0,0.0,1.0217434806521417,0.025143866284519145,,0,0,0,0,0
4155,0.0040149125322628265,0.003997144896502602,0.0040328388304766705,0.002575844304522068,107838.0,0,0.00041014840826392174,1.0,0.0040149125322628265,1.1107899692487675,0.12464743386703891,1,1.0,0.0040149125322628265,1.0953686656566526,0.10864001576948712,1.0,1.0,0.0040149125322628265,1.0809734326134204,0.09302357707586084,1.0,1.0,0.0040149125322628265,1.1501332741437964,0.15102310770590988,1.0,0.0,0.0,1.0217434806521417,0.025143866284519145,,0,0,0,0,0
4156,0.0011425307055126233,0.0011374946679936215,0.0011476115334958514,0.0038538395660863145,74344.0,1,0.00040762886055745184,1.0,0.0011425307055126233,1.1120590808960096,0.12578996457255154,1,1.0,0.0011425307055126233,1.0966201579910217,0.10978254647499974,1.0,1.0,0.0011425307055126233,1.0822084779520247,0.09416610778137346,1.0,1.0,0.0011425307055126233,1.1514473367249374,0.1521656384114225,1.0,0.0,0.0,1.0217434806521417,0.025143866284519145,,0,0,0,0,0
4157,0.0065620542082740485,0.00653316290299677,0.006591202177962607,0.0038390445044786947,91394.0,2,4.759497824124992e-05,1.0,0.0065620542082740485,1.1193564728676526,0.1323520187808256,1,0.0,0.0,1.0966201579910217,0.10978254647499974,,0.0,0.0,1.0822084779520247,0.09416610778137346,,0.0,0.0,1.1514473367249374,0.1521656384114225,,0.0,0.0,1.0217434806521417,0.025143866284519145,,0,1,1,1,0
4158,0.0011337868480725266,0.0011288274305065737,0.001138790035587256,0.00042492917847036793,98483.0,3,0.0004565081908367574,1.0,0.0011337868480725266,1.120625584514895,0.1334858056288981,1,1.0,0.0011337868480725266,1.0978634915034833,0.11091633332307227,1.0,1.0,0.0011337868480725266,1.0834354716911994,0.09529989462944599,1.0,1.0,0.0011337868480725266,1.1527528325715644,0.15329942525949503,1.0,0.0,0.0,1.0217434806521417,0.025143866284519145,,0,1,1,1,0
4159,-0.00028312570781419133,-0.000281888653981599,-0.0002843736669985164,-0.0007079144839303719,98299.0,4,0.00014791324792895466,1.0,-0.00028312570781419133,1.1203083066030843,0.13320267992108392,0,1.0,-0.00028312570781419133,1.097552658125368,0.11063320761525808,0.0,1.0,-0.00028312570781419133,1.0831287232564057,0.0950167689216318,0.0,0.0,-0.0,1.1527528325715644,0.15329942525949503,,0.0,-0.0,1.0217434806521417,0.025143866284519145,,0,0,0,1,0
4160,-0.0012744265080714134,-0.0012688566192020634,-0.0012800455127291999,0.0009917823746103949,113122.0,0,0.000342909392202273,1.0,-0.0012744265080714134,1.1188805559999369,0.1319282534130125,0,1.0,-0.0012744265080714134,1.096153907923849,0.10935878110718666,0.0,1.0,-0.0012744265080714134,1.0817483552998342,0.09374234241356039,0.0,1.0,-0.0012744265080714134,1.1512837338044808,0.1520249987514236,0.0,0.0,-0.0,1.0217434806521417,0.025143866284519145,,0,0,0,1,0
4161,0.0034028073160357053,0.0033879164313945775,0.003417829678154405,0.005378627034678063,101677.0,1,0.0004355307319201529,1.0,0.0034028073160357053,1.1226878909416635,0.1353310607290482,1,1.0,0.0034028073160357053,1.0998839084612333,0.11276158842322237,1.0,1.0,0.0034028073160357053,1.085429336517358,0.09714514972959609,1.0,1.0,0.0034028073160357053,1.1552013305167035,0.15542780606745932,1.0,0.0,0.0,1.0217434806521417,0.025143866284519145,,0,0,0,0,0
