,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
3321,-0.0015090958393757514,-0.002262032430278449,0.0007243107174237373,0.003542540001180816,0,0,0,1,-0.010638297872340496,-0.0017566638661880019,-0.0004969561436202197,0.001947834988519137,-0.0004316857327865131,0.006436483994284092,-0.0015090958393757514,0.0010071784490719438,1.0,-0.0015090958393757514,1.128069590841374,0.17285988656169082,0,1.0,-0.0015090958393757514,1.3062018117740246,0.30894435283391686,0.0,1.0,-0.0015090958393757514,1.294442759515729,0.29024452539246937,0.0,0.0,-0.0,1.3893108627910968,0.3487707636443568,,0.0,-0.0,1.041833624951925,0.04762054720564268,,1,1,1,0,0
3322,0.004433765099006948,0.0013861397769254769,-0.0012399292825021613,0.0023239395187386602,0,0,0,0,-0.0025300442757748565,-0.008645753634276887,-0.003045369794903663,0.00320697019362437,0.007341826819261543,-0.00010921799912622099,0.004433765099006948,0.0003878209681715816,1.0,0.004433765099006948,1.1330711864224976,0.17729365166069777,1,1.0,0.004433765099006948,1.3119932037793278,0.3133781179329238,1.0,0.0,0.0,1.294442759515729,0.29024452539246937,,0.0,0.0,1.3893108627910968,0.3487707636443568,,0.0,0.0,1.041833624951925,0.04762054720564268,,0,0,1,0,0
3323,0.001957292236074215,0.007061873508003247,0.011862262324100481,0.005136031461861368,1,0,0,0,0.020925808497146647,-0.004939414988037516,-0.0008727635434200298,0.0016761554510413834,0.0036441586280813176,0.001650585593786058,0.001957292236074215,0.0031615474727004766,1.0,0.001957292236074215,1.1352889378586017,0.17925094389677199,1,1.0,0.001957292236074215,1.3145611578908671,0.315335410168998,1.0,1.0,0.001957292236074215,1.2969763622789716,0.2922018176285436,1.0,1.0,0.001957292236074215,1.3920301501563315,0.350728055880431,1.0,1.0,0.001957292236074215,1.0438727978173246,0.0495778394417169,1.0,0,0,1,1,1
3324,0.003678152828129999,-0.0017297914349114762,0.0006105221138152928,-0.0017168885774352383,0,1,0,0,0.01863354037267073,0.003567827503296428,0.002870156610719432,0.0037773949389969808,-0.003203759077317403,-0.0023990985205559756,0.003678152828129999,-0.00018942075257655233,-1.0,-0.003678152828129999,1.1311131716410725,0.175572791068642,0,0.0,0.0,1.3145611578908671,0.315335410168998,,0.0,0.0,1.2969763622789716,0.2922018176285436,,0.0,0.0,1.3920301501563315,0.350728055880431,,0.0,0.0,1.0438727978173246,0.0495778394417169,,1,1,1,1,1
3325,-0.0011397310234785296,0.00522170361726948,0.0014432384863596326,0.0010763632960115732,0,0,1,0,0.01280487804878061,0.005255429322204019,0.002550861693523254,0.006105495649482595,-0.001928433683308306,0.0022712642561306673,-0.0011397310234785296,-0.0014421952655538917,-1.0,0.0011397310234785296,1.132402336413857,0.17671252209212052,1,-1.0,0.0011397310234785296,1.316059404024775,0.31647514119247655,1.0,-1.0,0.0011397310234785296,1.2984545664757792,0.2933415486520221,1.0,-1.0,0.0011397310234785296,1.393616690104082,0.3518677869039095,1.0,0.0,-0.0,1.0438727978173246,0.0495778394417169,,0,1,1,1,0
3326,-0.0011351800489181052,-0.008688586436054413,-0.010363453156488789,-0.008414655525039394,0,0,0,1,0.024683925346177027,0.004843545783039804,0.0013652724339083822,-0.0019995106092913772,-0.005581794761700287,0.007828405235094538,-0.0011351800489181052,0.0008702125633135438,1.0,-0.0011351800489181052,1.1311168558742117,0.1755773420432024,0,1.0,-0.0011351800489181052,1.314565439646135,0.31533996114355844,0.0,1.0,-0.0011351800489181052,1.2969805867574893,0.292206368603104,0.0,0.0,-0.0,1.393616690104082,0.3518677869039095,,0.0,-0.0,1.0438727978173246,0.0495778394417169,,1,1,1,1,0
3327,-0.007451494985471929,-0.004619492031522676,0.0022376529506829,-0.0007071719017031075,0,0,0,0,0.014101057579318566,0.0003060443764344445,-0.0016732771442736771,-0.005632263623563061,-0.0031303972366149013,0.005242526994204466,-0.007451494985471929,-0.00011147122859256342,-1.0,0.007451494985471929,1.139545367453741,0.18302883702867434,1,0.0,-0.0,1.314565439646135,0.31533996114355844,,0.0,-0.0,1.2969805867574893,0.292206368603104,,0.0,-0.0,1.393616690104082,0.3518677869039095,,0.0,-0.0,1.0438727978173246,0.0495778394417169,,1,1,1,0,0
3328,2.3608291231935752e-05,-0.0006705527354433638,-0.00404595257080409,0.0011499675650175067,1,0,0,0,-0.011587485515643148,0.0081841823466422,0.004159165683779165,-0.004163584486949201,-0.007471575527883023,0.00578933518336866,2.3608291231935752e-05,0.0026643448509275913,1.0,2.3608291231935752e-05,1.1395722701726478,0.18305244531990628,1,1.0,2.3608291231935752e-05,1.3145964742898777,0.3153635694347904,1.0,1.0,2.3608291231935752e-05,1.2970112062529036,0.29222997689433594,1.0,1.0,2.3608291231935752e-05,1.3936495910127678,0.35189139519514145,1.0,0.0,0.0,1.0438727978173246,0.0495778394417169,,1,1,1,1,0
3329,0.0009974267570056483,0.002236675593749071,-0.015116830743683973,-0.016051600742202465,0,1,0,0,0.04572098475967179,-0.00174493589257263,0.0012982195845696598,0.011977022227881884,0.0012000872790747241,-0.002687724472563824,0.0009974267570056483,-0.0001011213826132007,-1.0,-0.0009974267570056483,1.1384356302988359,0.18205501856290063,0,0.0,0.0,1.3145964742898777,0.3153635694347904,,0.0,0.0,1.2970112062529036,0.29222997689433594,,0.0,0.0,1.3936495910127678,0.35189139519514145,,0.0,0.0,1.0438727978173246,0.0495778394417169,,1,1,1,1,0
3330,-0.012151764393738329,-0.015551314050800236,0.0014812941452753137,-0.003089080459770188,0,0,1,0,0.019618834080717518,0.004939960480316197,0.0029635117614374984,0.011408837654756754,-0.00490356325596597,0.004698306701645283,-0.012151764393738329,-0.0005395328626036644,-1.0,0.012151764393738329,1.1522696318556642,0.19420678295663896,1,-1.0,0.012151764393738329,1.3305711409182874,0.3275153338285287,1.0,0.0,-0.0,1.2970112062529036,0.29222997689433594,,0.0,-0.0,1.3936495910127678,0.35189139519514145,,0.0,-0.0,1.0438727978173246,0.0495778394417169,,0,1,0,0,0
3331,-0.004339158668767551,-0.0029231567706873296,-0.016697030369715704,-0.010502990559919323,0,0,0,1,-0.015393073117097367,-0.0018906450881039927,0.00018467220683282548,-0.007589214744365136,0.0016425755584756896,-0.002065183848837804,-0.004339158668767551,0.00020667140779551119,1.0,-0.004339158668767551,1.14726975109384,0.1898676242878714,0,0.0,-0.0,1.3305711409182874,0.3275153338285287,,0.0,-0.0,1.2970112062529036,0.29222997689433594,,0.0,-0.0,1.3936495910127678,0.35189139519514145,,0.0,-0.0,1.0438727978173246,0.0495778394417169,,1,1,0,0,0
3332,-0.01210907761199398,-0.00720965435540899,-6.72618319678131e-05,0.005461993627674078,0,0,0,0,-0.017308766052484548,0.003561145628125484,0.0016617429837517683,0.005474261914877321,-0.003717065704602507,0.00300903901046623,-0.01210907761199398,0.001096202409826219,1.0,-0.01210907761199398,1.1333773726359517,0.17775854667587743,0,1.0,-0.01210907761199398,1.3144591517046285,0.31540625621653473,0.0,1.0,-0.01210907761199398,1.2813055968927611,0.28012089928234196,0.0,0.0,-0.0,1.3936495910127678,0.35189139519514145,,0.0,-0.0,1.0438727978173246,0.0495778394417169,,0,1,1,0,0
3333,0.004884797660151596,0.0036942844056602198,0.01000434173755127,0.000742417383431393,1,0,0,0,0.003977272727272663,-0.005058512646281543,-0.007311827956989259,-0.009365021092077819,0.005376934050257853,0.0003675903857325302,0.004884797660151596,0.0021631652489304543,1.0,0.004884797660151596,1.1389136917738727,0.18264334433602902,1,1.0,0.004884797660151596,1.3208800186932401,0.3202910538766863,1.0,1.0,0.004884797660151596,1.287564515474402,0.28500569694249356,1.0,1.0,0.004884797660151596,1.4004572872740182,0.35677619285529305,1.0,0.0,0.0,1.0438727978173246,0.0495778394417169,,0,0,0,1,0
3334,-0.00092994045965622,0.0013569906031403178,0.001253292162383124,0.0007901180955138809,0,0,1,0,0.0,7.5884049172803e-05,-0.0019187917801435361,-0.0024403034646715005,-0.0004365858982755544,0.010205774975108106,-0.00092994045965622,0.0006824172451160848,1.0,-0.00092994045965622,1.1378545698518356,0.1817134038763728,0,1.0,-0.00092994045965622,1.3196516789215058,0.3193611134170301,0.0,1.0,-0.00092994045965622,1.2863671571370447,0.28407575648283734,0.0,0.0,-0.0,1.4004572872740182,0.35677619285529305,,0.0,-0.0,1.0438727978173246,0.0495778394417169,,0,0,0,1,0
3335,0.000906629273246029,-0.0016009977753926874,-0.0008163413395254615,0.0022720561203888323,0,0,0,1,-0.0011318619128466434,0.0031868882312771074,0.0004961240310077386,-0.004787405548624113,-0.0028390478270363673,0.0028982106189501255,0.000906629273246029,-0.0013775235274806619,-1.0,-0.000906629273246029,1.1368229575901112,0.18080677460312677,0,-1.0,-0.000906629273246029,1.3184552440789072,0.3184544841437841,0.0,-1.0,-0.000906629273246029,1.285200899016242,0.2831691272095913,0.0,-1.0,-0.000906629273246029,1.399187591701445,0.355869563582047,0.0,0.0,0.0,1.0438727978173246,0.0495778394417169,,1,1,1,1,0
3336,0.003955361779731659,-0.0001861817133521626,0.0005507241114279804,-0.004804396714490178,0,0,0,0,-0.033427762039660025,0.000983284169124854,-0.0020454968077852076,-0.0012184557306156307,0.00021901007446345488,0.009383189816547954,0.003955361779731659,0.000518510234542191,1.0,0.003955361779731659,1.1413195036668846,0.18476213638285843,1,1.0,0.003955361779731659,1.3236702115596237,0.32240984592351574,1.0,0.0,0.0,1.285200899016242,0.2831691272095913,,0.0,0.0,1.399187591701445,0.355869563582047,,0.0,0.0,1.0438727978173246,0.0495778394417169,,1,1,1,1,0
