,1,2,3,4,5,6,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
2726,0.0018113906130894364,0.019152132187265414,0.012487748825577016,0.019282780727236215,1094689664,3,-0.002905589062720537,-1.0,-0.0018113906130894364,0.9981886093869106,-0.0018113906130894364,0,-1.0,-0.0018113906130894364,0.9981886093869106,-0.0018113906130894364,0.0,-1.0,-0.0018113906130894364,0.9981886093869106,-0.0018113906130894364,0.0,-1.0,-0.0018113906130894364,0.9981886093869106,-0.0018113906130894364,0.0,-1.0,-0.0018113906130894364,0.9981886093869106,-0.0018113906130894364,0.0,1,1,1,1,1
2727,0.01907638900479003,0.0047737973387922406,0.01831700519051349,0.003922821155389444,1002705664,4,-0.0022916835732758045,-1.0,-0.01907638900479003,0.9791467751740954,-0.020887779617879465,0,-1.0,-0.01907638900479003,0.9791467751740954,-0.020887779617879465,0.0,-1.0,-0.01907638900479003,0.9791467751740954,-0.020887779617879465,0.0,-1.0,-0.01907638900479003,0.9791467751740954,-0.020887779617879465,0.0,-1.0,-0.01907638900479003,0.9791467751740954,-0.020887779617879465,0.0,0,0,0,0,0
2728,0.001670488044546392,-0.0020455064054503147,-0.0022453679043505925,-0.002120977281070191,699925696,0,-0.0022437949664890766,-1.0,-0.001670488044546392,0.977511122192311,-0.022558267662425857,0,-1.0,-0.001670488044546392,0.977511122192311,-0.022558267662425857,0.0,-1.0,-0.001670488044546392,0.977511122192311,-0.022558267662425857,0.0,-1.0,-0.001670488044546392,0.977511122192311,-0.022558267662425857,0.0,-1.0,-0.001670488044546392,0.977511122192311,-0.022558267662425857,0.0,0,0,0,0,0
2729,0.0022861253719628216,0.0018537119152028936,-0.007071578169274284,-0.008052319640302397,822817024,1,-0.0014119403203949332,-1.0,-0.0022861253719628216,0.9752764092144912,-0.02484439303438868,0,-1.0,-0.0022861253719628216,0.9752764092144912,-0.02484439303438868,0.0,-1.0,-0.0022861253719628216,0.9752764092144912,-0.02484439303438868,0.0,-1.0,-0.0022861253719628216,0.9752764092144912,-0.02484439303438868,0.0,0.0,0.0,0.977511122192311,-0.022558267662425857,,0,0,0,0,1
2730,-0.00854044246847363,-0.006594176909784366,-0.003813257895346478,0.004376133179495589,857070848,2,-0.0027109873481094837,-1.0,0.00854044246847363,0.9836057012782471,-0.01630395056591505,1,-1.0,0.00854044246847363,0.9836057012782471,-0.01630395056591505,1.0,-1.0,0.00854044246847363,0.9836057012782471,-0.01630395056591505,1.0,-1.0,0.00854044246847363,0.9836057012782471,-0.01630395056591505,1.0,-1.0,0.00854044246847363,0.9858594996936875,-0.014017825193952227,1.0,0,0,0,0,1
2731,-0.002082430716982553,-0.0027076923076923,0.0001328539519900307,-0.004242190512919408,900233408,3,-0.002560129389166832,-1.0,0.002082430716982553,0.9856539920039882,-0.014221519848932496,1,-1.0,0.002082430716982553,0.9856539920039882,-0.014221519848932496,1.0,-1.0,0.002082430716982553,0.9856539920039882,-0.014221519848932496,1.0,-1.0,0.002082430716982553,0.9856539920039882,-0.014221519848932496,1.0,-1.0,0.002082430716982553,0.9879124837984787,-0.011935394476969674,1.0,0,0,0,0,0
2732,-0.003272769240915463,-0.004072565716401355,-0.008642662039535454,-0.011808428234751145,870485504,4,-0.0020192014053463936,-1.0,0.003272769240915463,0.9888798100712043,-0.010948750608017033,1,-1.0,0.003272769240915463,0.9888798100712043,-0.010948750608017033,1.0,-1.0,0.003272769240915463,0.9888798100712043,-0.010948750608017033,1.0,-1.0,0.003272769240915463,0.9888798100712043,-0.010948750608017033,1.0,-1.0,0.003272769240915463,0.9911456933881707,-0.008662625236054211,1.0,0,0,0,0,0
2733,-0.0071377174191733506,-0.002536142090045379,0.0025710170172854596,-0.001217468166543001,731267968,0,-0.0013756010448560119,-1.0,0.0071377174191733506,0.9959381547170184,-0.003811033188843682,1,-1.0,0.0071377174191733506,0.9959381547170184,-0.003811033188843682,1.0,-1.0,0.0071377174191733506,0.9959381547170184,-0.003811033188843682,1.0,-1.0,0.0071377174191733506,0.9959381547170184,-0.003811033188843682,1.0,0.0,-0.0,0.9911456933881707,-0.008662625236054211,,0,0,0,0,1
2734,-0.0027066075772217424,-0.010468515773171205,-0.02017291066282423,-0.016205385097057046,1057275840,1,-0.000593230128288269,-1.0,0.0027066075772217424,0.9986337684730198,-0.0011044256116219398,1,-1.0,0.0027066075772217424,0.9986337684730198,-0.0011044256116219398,1.0,-1.0,0.0027066075772217424,0.9986337684730198,-0.0011044256116219398,1.0,0.0,-0.0,0.9959381547170184,-0.003811033188843682,,0.0,-0.0,0.9911456933881707,-0.008662625236054211,,0,0,0,1,0
2735,-0.01377647954870731,-0.00939914127168795,0.002404092071611297,0.00021216287319458793,769061440,2,-0.0025686032604426146,-1.0,0.01377647954870731,1.012391426161037,0.01267205393708537,1,-1.0,0.01377647954870731,1.012391426161037,0.01267205393708537,1.0,-1.0,0.01377647954870731,1.012391426161037,0.01267205393708537,1.0,-1.0,0.01377647954870731,1.0096586763372548,0.009965446359863628,1.0,-1.0,0.01377647954870731,1.0048001917629223,0.005113854312653099,1.0,0,0,0,1,1
