,1,2,3,4,5,6,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
2005,0.010929681327363827,0.010885245901639529,0.010974481026047922,0.007203667321545648,111888.0,0,0.00010509655112400651,1.0,0.010929681327363827,1.0109296813273638,0.010929681327363827,1,1.0,0.010929681327363827,1.0109296813273638,0.010929681327363827,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,1,1,1,1,1
2006,0.003256480395988026,0.0032433834976646203,0.003269683494637743,0.0,88475.0,1,-0.0005914198700338602,-1.0,-0.003256480395988026,1.007637608638399,0.007673200931375801,0,-1.0,-0.003256480395988026,1.007637608638399,0.007673200931375801,0.0,-1.0,-0.003256480395988026,0.996743519604012,-0.003256480395988026,0.0,-1.0,-0.003256480395988026,0.996743519604012,-0.003256480395988026,0.0,-1.0,-0.003256480395988026,0.996743519604012,-0.003256480395988026,0.0,1,1,1,1,1
2007,-0.0031160737470786737,-0.003103582050950404,-0.003128666405944447,-0.0028608582574771724,95991.0,2,-0.0007152612088248134,-1.0,0.0031160737470786737,1.0107774817372461,0.010789274678454475,1,-1.0,0.0031160737470786737,1.0107774817372461,0.010789274678454475,1.0,-1.0,0.0031160737470786737,0.9998494459180207,-0.0001404066489093525,1.0,-1.0,0.0031160737470786737,0.9998494459180207,-0.0001404066489093525,1.0,-1.0,0.0031160737470786737,0.9998494459180207,-0.0001404066489093525,1.0,0,0,0,0,0
2008,-0.002474602761135758,-0.0024646517057984596,-0.002484634497188498,-0.0005216484089723972,102753.0,3,-0.00017997995018959045,-1.0,0.002474602761135758,1.013278754484447,0.013263877439590233,1,-1.0,0.002474602761135758,1.013278754484447,0.013263877439590233,1.0,-1.0,0.002474602761135758,1.0023236761176095,0.0023341961122264054,1.0,0.0,-0.0,0.9998494459180207,-0.0001404066489093525,,0.0,-0.0,0.9998494459180207,-0.0001404066489093525,,0,0,0,1,1
2009,0.001175088131609936,0.0011703511053315907,0.0011798636601991763,-0.0020876826722336927,82397.0,4,-0.00011802784138126299,-1.0,-0.001175088131609936,1.0120880626460398,0.012088789307980297,0,-1.0,-0.001175088131609936,1.0120880626460398,0.012088789307980297,0.0,0.0,0.0,1.0023236761176095,0.0023341961122264054,,0.0,0.0,0.9998494459180207,-0.0001404066489093525,,0.0,0.0,0.9998494459180207,-0.0001404066489093525,,0,0,1,0,0
2010,-0.005346896191966599,-0.005325366930770237,-0.005368600235694632,-0.00039225941422604826,104866.0,0,-0.0001714289392111823,-1.0,0.005346896191966599,1.0174995924541368,0.017435685499946896,1,-1.0,0.005346896191966599,1.0174995924541368,0.017435685499946896,1.0,-1.0,0.005346896191966599,1.0076829967645609,0.007681092304193005,1.0,0.0,-0.0,0.9998494459180207,-0.0001404066489093525,,0.0,-0.0,0.9998494459180207,-0.0001404066489093525,,0,0,1,0,0
2011,0.004720073423364335,0.004700966309741261,0.004739336492890933,0.012426422498365008,113478.0,1,-0.00041820030310191214,-1.0,-0.004720073423364335,1.01269691966951,0.012715612076582561,0,-1.0,-0.004720073423364335,1.01269691966951,0.012715612076582561,0.0,-1.0,-0.004720073423364335,1.0029266590323562,0.0029610188808286697,0.0,-1.0,-0.004720073423364335,0.9951300831209775,-0.004860480072273687,0.0,0.0,0.0,0.9998494459180207,-0.0001404066489093525,,0,0,0,1,0
2012,0.020096567923789665,0.020015596568754956,0.020178197064989467,0.010852713178294504,110778.0,2,-0.00013104648678563535,-1.0,-0.020096567923789665,0.992345187237159,-0.007380955847207105,0,-1.0,-0.020096567923789665,0.992345187237159,-0.007380955847207105,0.0,0.0,0.0,1.0029266590323562,0.0029610188808286697,,0.0,0.0,0.9951300831209775,-0.004860480072273687,,0.0,0.0,0.9998494459180207,-0.0001404066489093525,,0,0,1,1,0
2013,0.0019188947166433046,0.0019113149847094224,0.0019265348060621967,-0.0002556237218813706,88079.0,3,-0.00017161067808046937,-1.0,-0.0019188947166433046,0.9904409813002832,-0.00929985056385041,0,-1.0,-0.0019188947166433046,0.9904409813002832,-0.00929985056385041,0.0,-1.0,-0.0019188947166433046,1.0010021483651583,0.0010421241641853651,0.0,0.0,0.0,0.9951300831209775,-0.004860480072273687,,0.0,0.0,0.9998494459180207,-0.0001404066489093525,,0,0,1,0,0
2014,-0.0025536261491317935,-0.0025435584382551557,-0.0025637738751441708,-0.0069036052160572625,104026.0,4,-0.000935905147343874,-1.0,0.0025536261491317935,0.9929701972893035,-0.006746224414718616,1,-1.0,0.0025536261491317935,0.9929701972893035,-0.006746224414718616,1.0,-1.0,0.0025536261491317935,1.0035583336265608,0.0035957503133171587,1.0,-1.0,0.0025536261491317935,0.9976712733230231,-0.002306853923141894,1.0,-1.0,0.0025536261491317935,1.002402687608312,0.002413219500222441,1.0,0,0,0,1,1
