,1,2,3,4,5,6,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
13660,-0.010981806261268545,-0.010926288323548472,-0.011037891268533828,-0.008239947264337522,107937.0,0,6.576658051926643e-05,1.0,-0.010981806261268545,6.133844180414942,1.9640356145997648,0,0.0,-0.0,9.98264376646263,2.421730148265348,,0.0,-0.0,7.514455049120231,2.109503198057666,,0.0,-0.0,3.614776591991357,1.331517301090643,,0.0,-0.0,1.2600573297787219,0.23721279443311316,,1,1,1,1,0
13661,-0.005137553861451982,-0.005111294311624048,-0.00516408462435447,-0.0021601861083415663,101812.0,1,-0.0005849117878824472,-1.0,0.005137553861451982,6.165357135269578,1.9691731684612168,1,-1.0,0.005137553861451982,10.03393013649252,2.4268677021268,1.0,-1.0,0.005137553861451982,7.553060966674546,2.1146407519191177,1.0,-1.0,0.005137553861451982,3.633347701429828,1.336654854952095,1.0,0.0,-0.0,1.2600573297787219,0.23721279443311316,,1,1,1,1,0
13662,0.0006663334999168491,0.0006629101756712164,0.000669792364367261,-0.004163197335553814,109315.0,2,0.0010167123982682824,1.0,0.0006663334999168491,6.1694653192677595,1.9698395019611337,1,1.0,0.0006663334999168491,10.04061608027829,2.4275340356267168,1.0,1.0,0.0006663334999168491,7.558093824223556,2.1153070854190346,1.0,1.0,0.0006663334999168491,3.6357687227201367,1.3373211884520118,1.0,1.0,0.0006663334999168491,1.2608969481893693,0.23787912793303,1.0,1,1,1,1,1
13663,-0.008823039786915232,-0.008777740973832326,-0.008868808567603748,-0.0003344481605350724,104865.0,3,0.00025822423049248755,1.0,-0.008823039786915232,6.115031881291866,1.9610164621742183,0,1.0,-0.008823039786915232,9.952027325116854,2.4187109958398016,0.0,1.0,-0.008823039786915232,7.4914084616991925,2.1064840456321194,0.0,0.0,-0.0,3.6357687227201367,1.3373211884520118,,0.0,-0.0,1.2608969481893693,0.23787912793303,,0,0,0,1,1
13664,0.008061807188444625,0.00802005012531315,0.0081040013506668,-0.0013382402141184357,98567.0,4,0.00017873146862257272,1.0,0.008061807188444625,6.164330089270033,1.969078269362663,1,1.0,0.008061807188444625,10.032258650546078,2.4267728030282463,1.0,0.0,0.0,7.4914084616991925,2.1064840456321194,,0.0,0.0,3.6357687227201367,1.3373211884520118,,0.0,0.0,1.2608969481893693,0.23787912793303,,0,0,1,0,0
13665,-0.010663112295901334,-0.010608320901707269,-0.010718472617651909,-0.005360134003350003,115639.0,0,0.0004953315947204828,1.0,-0.010663112295901334,6.098599145299143,1.9584151570667616,0,1.0,-0.010663112295901334,9.925283549973777,2.4161096907323447,0.0,1.0,-0.010663112295901334,7.411526732017628,2.095820933336218,0.0,1.0,-0.010663112295901334,3.597000112547846,1.3266580761561104,0.0,0.0,-0.0,1.2608969481893693,0.23787912793303,,0,0,1,1,0
13666,-0.00016840687100028173,-0.00016753224995813554,-0.00016929067208393267,0.006567867969013097,97922.0,1,-0.0006120729958638549,-1.0,0.00016840687100028173,6.099626191298688,1.9585835639377618,1,-1.0,0.00016840687100028173,9.92695503592022,2.416278097603345,1.0,-1.0,0.00016840687100028173,7.412774884043903,2.0959893402072183,1.0,-1.0,0.00016840687100028173,3.5976058720817883,1.3268264830271108,1.0,0.0,-0.0,1.2608969481893693,0.23787912793303,,1,1,1,1,0
13667,0.013474818932120547,0.013404825737265424,0.013545546901456262,0.004182700351346824,76525.0,2,0.0012055654078722,1.0,0.013474818932120547,6.181817549780058,1.9720583828698823,1,1.0,0.013474818932120547,10.060718957576546,2.429752916535466,1.0,1.0,0.013474818932120547,7.5126606833909655,2.109464159139339,1.0,1.0,0.013474818932120547,3.646082959797224,1.3403013019592314,1.0,1.0,0.013474818932120547,1.2778873062582843,0.25135394686515056,1.0,1,1,1,1,1
13668,-0.00481967758018953,-0.004794973544973602,-0.004844637487470771,-0.0036654448517160487,95212.0,3,-7.418831228278577e-05,-1.0,0.00481967758018953,6.211611917229555,1.9768780604500718,1,0.0,-0.0,10.060718957576546,2.429752916535466,,0.0,-0.0,7.5126606833909655,2.109464159139339,,0.0,-0.0,3.646082959797224,1.3403013019592314,,0.0,-0.0,1.2778873062582843,0.25135394686515056,,1,1,1,1,1
13669,-0.0028390113560454733,-0.00282438943346075,-0.002853785462481162,0.00033444816053518345,110464.0,4,-0.0011375106405466795,-1.0,0.0028390113560454733,6.229246754001917,1.9797170718061172,1,-1.0,0.0028390113560454733,10.089281452947088,2.4325919278915116,1.0,-1.0,0.0028390113560454733,7.533989212385229,2.1123031704953847,1.0,-1.0,0.0028390113560454733,3.6564342307251723,1.3431403133152768,1.0,-1.0,0.0028390113560454733,1.2815152428324978,0.25419295822119603,1.0,0,1,1,1,1
13670,0.0036844749623179407,0.0036654448517161597,0.0037037037037037646,0.0023403543965230256,98970.0,0,0.00036959347198717296,1.0,0.0036844749623179407,6.252198257701137,1.9834015467684352,1,1.0,0.0036844749623179407,10.12645515784825,2.4362764028538297,1.0,1.0,0.0036844749623179407,7.561748007004636,2.115987645457703,1.0,0.0,0.0,3.6564342307251723,1.3431403133152768,,0.0,0.0,1.2815152428324978,0.25419295822119603,,1,1,1,1,1
13671,0.0008343066911395969,0.0008300132802123716,0.0008386447500838834,0.002001334222815121,95801.0,1,0.0002653771953191608,1.0,0.0008343066911395969,6.257414508541868,1.9842358534595748,1,1.0,0.0008343066911395969,10.134903727143968,2.437110709544969,1.0,1.0,0.0008343066911395969,7.568056823963591,2.1168219521488423,1.0,0.0,0.0,3.6564342307251723,1.3431403133152768,,0.0,0.0,1.2815152428324978,0.25419295822119603,,0,0,0,0,0
