,1,2,3,4,5,6,7,8,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
1217,-0.002850356294536671,-0.005664385178192122,0.001918005274514023,-0.0023809523809523725,1,0,0,0,-0.018136542290449142,-1.0,0.002850356294536671,1.0028503562945366,0.002850356294536671,1,-1.0,0.002850356294536671,1.0028503562945366,0.002850356294536671,1,-1.0,0.002850356294536671,1.0028503562945366,0.002850356294536671,1,-1.0,0.002850356294536671,1.0028503562945366,0.002850356294536671,1,-1.0,0.002850356294536671,1.0028503562945366,0.002850356294536671,1,1,1,1,1,1
1218,-0.005717008099094811,0.0023736055067646866,-0.0011964584828901836,0.0042959427207636125,0,1,0,0,-0.018631847575306892,-1.0,0.005717008099094811,1.0085836599036526,0.008567364393631482,1,-1.0,0.005717008099094811,1.0085836599036526,0.008567364393631482,1,-1.0,0.005717008099094811,1.0085836599036526,0.008567364393631482,1,-1.0,0.005717008099094811,1.0085836599036526,0.008567364393631482,1,-1.0,0.005717008099094811,1.0085836599036526,0.008567364393631482,1,0,0,0,0,0
1219,0.013895543842836533,0.005209566658773479,-0.009583133684714862,-0.01520912547528519,0,0,1,0,-0.017000524327158928,-1.0,-0.013895543842836533,0.9945688414382928,-0.0053281794492050505,0,-1.0,-0.013895543842836533,0.9945688414382928,-0.0053281794492050505,0,-1.0,-0.013895543842836533,0.9945688414382928,-0.0053281794492050505,0,-1.0,-0.013895543842836533,0.9945688414382928,-0.0053281794492050505,0,-1.0,-0.013895543842836533,0.9945688414382928,-0.0053281794492050505,0,0,0,0,0,0
1220,-0.020793950850661602,-0.0190812720848057,-0.005079825834542806,-0.006515444015444016,0,0,0,1,-0.019657693803310394,-1.0,0.020793950850661602,1.0152498570447601,0.015465771401456552,1,-1.0,0.020793950850661602,1.0152498570447601,0.015465771401456552,1,-1.0,0.020793950850661602,1.0152498570447601,0.015465771401456552,1,-1.0,0.020793950850661602,1.0152498570447601,0.015465771401456552,1,-1.0,0.020793950850661602,1.0152498570447601,0.015465771401456552,1,0,0,0,0,0
1221,-0.006515444015444016,0.012487992315081797,-0.003646973012399801,0.019188729657517944,0,0,0,0,-0.01809115521609783,-1.0,0.006515444015444016,1.0218646606500228,0.021981215416900568,1,-1.0,0.006515444015444016,1.0218646606500228,0.021981215416900568,1,-1.0,0.006515444015444016,1.0218646606500228,0.021981215416900568,1,-1.0,0.006515444015444016,1.0218646606500228,0.021981215416900568,1,-1.0,0.006515444015444016,1.0218646606500228,0.021981215416900568,1,0,0,0,0,0
1222,0.01724556716055381,-0.002846299810246755,0.016349438750610013,-0.007387988560534242,1,0,0,0,-0.019859585911035538,-1.0,-0.01724556716055381,1.0042420250157862,0.004735648256346758,0,-1.0,-0.01724556716055381,1.0042420250157862,0.004735648256346758,0,-1.0,-0.01724556716055381,1.0042420250157862,0.004735648256346758,0,-1.0,-0.01724556716055381,1.0042420250157862,0.004735648256346758,0,-1.0,-0.01724556716055381,1.0042420250157862,0.004735648256346758,0,0,0,0,0,0
1223,0.002626552053486275,0.0016650808753568835,-0.006002400960384291,0.004561824729891972,0,1,0,0,-0.018981605768203735,-1.0,-0.002626552053486275,1.0016043310627838,0.002109096202860483,0,-1.0,-0.002626552053486275,1.0016043310627838,0.002109096202860483,0,-1.0,-0.002626552053486275,1.0016043310627838,0.002109096202860483,0,-1.0,-0.002626552053486275,1.0016043310627838,0.002109096202860483,0,-1.0,-0.002626552053486275,1.0016043310627838,0.002109096202860483,0,0,0,0,0,0
1224,-0.005001190759704621,-0.002374732842555183,0.008695652173913215,0.002629063097514317,0,0,1,0,-0.01685420796275139,-1.0,0.005001190759704621,1.006613545388175,0.007110286962565104,1,-1.0,0.005001190759704621,1.006613545388175,0.007110286962565104,1,-1.0,0.005001190759704621,1.006613545388175,0.007110286962565104,1,-1.0,0.005001190759704621,1.006613545388175,0.007110286962565104,1,-1.0,0.005001190759704621,1.006613545388175,0.007110286962565104,1,0,0,0,0,0
1225,0.004068932503590306,0.011425850987859754,0.004549808429118896,0.010727056019070202,0,0,0,0,-0.01969357207417488,-1.0,-0.004068932503590306,1.002517702814791,0.0030413544589747987,0,-1.0,-0.004068932503590306,1.002517702814791,0.0030413544589747987,0,-1.0,-0.004068932503590306,1.002517702814791,0.0030413544589747987,0,-1.0,-0.004068932503590306,1.002517702814791,0.0030413544589747987,0,-1.0,-0.004068932503590306,1.002517702814791,0.0030413544589747987,0,0,0,0,0,0
1226,0.006674612634088195,0.021652153447870193,0.006674612634088195,0.021226415094339535,1,0,0,0,-0.01800721138715744,-1.0,-0.006674612634088195,0.9958262854896862,-0.0036332581751133963,0,-1.0,-0.006674612634088195,0.9958262854896862,-0.0036332581751133963,0,-1.0,-0.006674612634088195,0.9958262854896862,-0.0036332581751133963,0,-1.0,-0.006674612634088195,0.9958262854896862,-0.0036332581751133963,0,-1.0,-0.006674612634088195,0.9958262854896862,-0.0036332581751133963,0,0,0,0,0,0
