,1,2,3,4,5,6,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
2005,0.007365079365079463,0.007336200354161493,0.00739418663946978,0.006072874493927127,84796.0,0,4.517823253991082e-05,1.0,0.007365079365079463,1.0073650793650795,0.007365079365079463,1,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,1,1,1,1,1
2006,0.004916172948443265,0.004897036664992527,0.004935459377372942,0.004778672032193176,106235.0,1,0.00020174826204311103,1.0,0.004916172948443265,1.0123174603174605,0.012281252313522728,1,1.0,0.004916172948443265,1.0049161729484433,0.004916172948443265,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,0,1,0,0,0
2007,0.004515805318615174,0.004498313132575316,0.004533434076312792,0.0028785982478096717,107537.0,2,0.00032854193705134094,1.0,0.004515805318615174,1.0168888888888892,0.0167970576321379,1,1.0,0.004515805318615174,1.0094541787470062,0.009431978267058438,1.0,1.0,0.004515805318615174,1.0045158053186152,0.004515805318615174,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,0,0,1,0,0
2008,0.0012487512487513452,0.0012439358129121558,0.0012536041118214047,0.0026207412953949127,103883.0,3,0.0005795875913463533,1.0,0.0012487512487513452,1.0181587301587305,0.018045808880889247,1,1.0,0.0012487512487513452,1.0107147359132738,0.010680729515809784,1.0,1.0,0.0012487512487513452,1.0057701956848972,0.005764556567366519,1.0,1.0,0.0012487512487513452,1.0012487512487513,0.0012487512487513452,1.0,0.0,0.0,1.0,0.0,,0,0,0,1,0
2009,0.0038663008231478724,0.003851410113057563,0.0038813071240766384,0.005974607916355623,98799.0,4,0.000438051501987502,1.0,0.0038663008231478724,1.0220952380952384,0.02191210970403712,1,1.0,0.0038663008231478724,1.0146224631287029,0.014547030338957656,1.0,1.0,0.0038663008231478724,1.0096588058203713,0.009630857390514391,1.0,1.0,0.0038663008231478724,1.0051198801198802,0.005115052071899218,1.0,0.0,0.0,1.0,0.0,,0,0,0,0,0
2010,0.008199776369735456,0.008168316831683287,0.008231479171863398,0.005815392229645999,91141.0,0,0.00036518226261250675,1.0,0.008199776369735456,1.0304761904761908,0.030111886073772576,1,1.0,0.008199776369735456,1.0229421404260683,0.022746806708693112,1.0,1.0,0.008199776369735456,1.0179377822378324,0.017830633760249848,1.0,0.0,0.0,1.0051198801198802,0.005115052071899218,,0.0,0.0,1.0,0.0,,0,0,0,1,0
2011,0.003327171903881654,0.003314510189049935,0.0033399307273627166,-0.0013531799729363803,80203.0,1,0.00045657154987566173,1.0,0.003327171903881654,1.033904761904762,0.03343905797765423,1,1.0,0.003327171903881654,1.0263456447749906,0.026073978612574766,1.0,1.0,0.003327171903881654,1.0213246362267936,0.0211578056641315,1.0,1.0,0.003327171903881654,1.0084640867450478,0.008442223975780871,1.0,0.0,0.0,1.0,0.0,,0,0,0,1,0
2012,-0.005772537460083549,-0.005750642358986924,-0.005794599926026378,-0.002956393200295615,80651.0,2,0.00038452024455182254,1.0,-0.005772537460083549,1.0279365079365081,0.02766652051757068,0,1.0,-0.005772537460083549,1.0204210260935334,0.020301441152491218,0.0,1.0,-0.005772537460083549,1.0154290015052683,0.015385268204047953,0.0,0.0,-0.0,1.0084640867450478,0.008442223975780871,,0.0,-0.0,1.0,0.0,,0,0,0,1,0
2013,-0.0002470660901791044,-0.00024612355402409136,-0.0002480158730158166,-0.004941932295527529,104902.0,3,0.00042911458876915276,1.0,-0.0002470660901791044,1.02768253968254,0.027419454427391576,0,1.0,-0.0002470660901791044,1.02016891466028,0.020054375062312113,0.0,1.0,-0.0002470660901791044,1.0151781234320119,0.015138202113868848,0.0,0.0,-0.0,1.0084640867450478,0.008442223975780871,,0.0,-0.0,1.0,0.0,,0,0,0,0,0
2014,-0.009761522303225023,-0.009724273756770097,-0.009799057305879488,-0.006828904891979071,111977.0,4,-5.9844565839739516e-05,-1.0,0.009761522303225023,1.037714285714286,0.0371809767306166,1,0.0,-0.0,1.02016891466028,0.020054375062312113,,0.0,-0.0,1.0151781234320119,0.015138202113868848,,0.0,-0.0,1.0084640867450478,0.008442223975780871,,0.0,-0.0,1.0,0.0,,1,1,1,0,0
