,1,2,3,4,5,6,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
6855,0.007363770250368162,0.007350346936375596,0.007377242681775309,0.006426999266324174,90282.0,0,0.0005812810268253088,1.0,0.007363770250368162,14.54727351493368,2.776796706123202,1,1.0,0.007363770250368162,12.930114622665261,2.644235446677825,1.0,1.0,0.007363770250368162,9.449680920338155,2.315678255605138,1.0,0.0,0.0,7.767067419402806,2.095320892023122,,0.0,0.0,2.224994836518672,0.8107679046432332,,0,0,1,0,0
6856,0.005497076023391889,0.0054871285972797335,0.005507059581697726,-0.0022161311016503094,95183.0,1,-0.0011986965546384454,-1.0,-0.005497076023391889,14.467306046489014,2.7712996300998105,0,-1.0,-0.005497076023391889,12.8590367995933,2.6387383706544334,0.0,-1.0,-0.005497076023391889,9.39773530592226,2.310181179581746,0.0,-1.0,-0.005497076023391889,7.724371259319538,2.08982381599973,0.0,0.0,0.0,2.224994836518672,0.8107679046432332,,1,1,1,1,0
6857,-0.009887169943003427,-0.009869375907111677,-0.009905028258462956,-0.008328949675609376,115814.0,2,0.001044908887706697,1.0,-0.009887169943003427,14.324265332989937,2.761412460156807,0,1.0,-0.009887169943003427,12.731897317452386,2.6288512007114297,0.0,1.0,-0.009887169943003427,9.304818299873244,2.3002940096387423,0.0,0.0,-0.0,7.724371259319538,2.08982381599973,,0.0,-0.0,2.224994836518672,0.8107679046432332,,1,1,1,1,0
6858,-0.006755169172932285,-0.006742890647903899,-0.006767492496910554,-0.00023575870096947948,87194.0,3,0.0006320120883174241,1.0,-0.006755169172932285,14.22750249738762,2.7546572909838747,0,1.0,-0.006755169172932285,12.645891197180593,2.6220960315384976,0.0,1.0,-0.006755169172932285,9.241962678134204,2.29353884046581,0.0,0.0,-0.0,7.724371259319538,2.08982381599973,,0.0,-0.0,2.224994836518672,0.8107679046432332,,0,0,0,0,0
6859,0.006327991010704359,0.006316410861865407,0.00633961369830538,-0.009285187914517268,94569.0,4,0.0015198357868939638,1.0,0.006327991010704359,14.317534005295864,2.760985281994579,1,1.0,0.006327991010704359,12.725914282998696,2.628424022549202,1.0,1.0,0.006327991010704359,9.300445734882702,2.2998668314765145,1.0,1.0,0.006327991010704359,7.773251011211855,2.0961518070104344,1.0,0.0,0.0,2.224994836518672,0.8107679046432332,,0,0,0,1,0
6860,-0.02480018805829809,-0.024755088871942332,-0.02484545186929632,-0.009312704552216666,114437.0,0,-0.0018530456582084298,-1.0,0.02480018805829809,14.67261154115828,2.7857854700528772,1,-1.0,0.02480018805829809,13.041519350430846,2.6532242106075,1.0,-1.0,0.02480018805829809,9.53109853813379,2.3246670195348127,1.0,-1.0,0.02480018805829809,7.966029098114265,2.1209519950687326,1.0,0.0,-0.0,2.224994836518672,0.8107679046432332,,1,1,1,1,0
6861,0.006568639267204857,0.006556390977443538,0.0065809334057840285,0.006036579872060521,112641.0,1,-0.00020342083007562906,-1.0,-0.006568639267204857,14.576232448836585,2.779216830785672,0,0.0,0.0,13.041519350430846,2.6532242106075,,0.0,0.0,9.53109853813379,2.3246670195348127,,0.0,0.0,7.966029098114265,2.1209519950687326,,0.0,0.0,2.224994836518672,0.8107679046432332,,0,1,1,1,0
6862,0.005507992576184062,0.005497788932711911,0.005518234165067026,-0.00017911517105495545,99868.0,2,0.001709733041934669,1.0,0.005507992576184062,14.65651822895351,2.7847248233618562,1,1.0,0.005507992576184062,13.11335194219518,2.658732203183684,1.0,1.0,0.005507992576184062,9.58359575812471,2.3301750121109968,1.0,1.0,0.005507992576184062,8.009905927248344,2.1264599876449166,1.0,0.0,0.0,2.224994836518672,0.8107679046432332,,1,1,1,1,0
6863,-0.005835069961298012,-0.005824319505527198,-0.00584586017656874,-0.0023886301206258453,99055.0,3,-2.1960653612040915e-05,-1.0,0.005835069961298012,14.742040038208492,2.790559893323154,1,0.0,-0.0,13.11335194219518,2.658732203183684,,0.0,-0.0,9.58359575812471,2.3301750121109968,,0.0,-0.0,8.009905927248344,2.1264599876449166,,0.0,-0.0,2.224994836518672,0.8107679046432332,,1,1,1,1,0
6864,0.0010780379708930088,0.001076040172166337,0.0010800432017281647,0.0002992936669459212,82647.0,4,-0.0008792848675511777,-1.0,-0.0010780379708930088,14.726147559278878,2.7894818553522613,0,-1.0,-0.0010780379708930088,13.09921525087581,2.657654165212791,0.0,-1.0,-0.0010780379708930088,9.573264277999764,2.3290969741401035,0.0,0.0,0.0,8.009905927248344,2.1264599876449166,,0.0,0.0,2.224994836518672,0.8107679046432332,,0,1,1,0,0
6865,-0.000478612025127112,-0.0004777260241252135,-0.0004795013186287278,0.0012267368798994926,99615.0,0,0.0002292392891831696,1.0,-0.000478612025127112,14.71909944797321,2.789003243327134,0,0.0,-0.0,13.09921525087581,2.657654165212791,,0.0,-0.0,9.573264277999764,2.3290969741401035,,0.0,-0.0,8.009905927248344,2.1264599876449166,,0.0,-0.0,2.224994836518672,0.8107679046432332,,1,1,1,0,0
6866,0.0029329023762494355,0.0029274704265742635,0.0029383545214680673,0.0005677912918746753,96784.0,1,-0.0011628232896327972,-1.0,-0.0029329023762494355,14.675929766225998,2.786070340950885,0,-1.0,-0.0029329023762494355,13.060796531339513,2.6547212628365413,0.0,-1.0,-0.0029329023762494355,9.545186828450355,2.326164071763854,0.0,-1.0,-0.0029329023762494355,7.986413655120782,2.123527085268667,0.0,0.0,0.0,2.224994836518672,0.8107679046432332,,1,1,1,1,0
